ziplength,complength,custlength,Product
3,13,354,3
3,23,2534,2
3,12,1292,2
3,18,353,1
3,9,1808,2
3,20,698,0
3,11,2147,2
3,26,777,1
3,24,814,1
3,22,1354,0
3,13,430,2
5,23,909,2
3,33,527,1
3,23,2197,2
3,20,4465,1
3,14,1309,0
5,14,899,0
3,14,1215,0
3,23,866,2
3,33,1606,0
5,24,846,0
5,24,1086,0
3,24,1216,1
3,37,1489,1
3,24,405,0
3,20,727,0
3,18,1127,1
3,25,6106,0
3,33,2701,1
3,9,1015,2
3,23,660,3
3,18,787,1
3,14,295,1
3,37,1148,0
3,33,4808,0
3,20,1178,0
3,21,419,0
3,25,441,0
3,27,131,1
3,37,1305,0
3,27,1545,0
3,23,558,2
3,19,3142,0
3,24,201,0
5,19,917,0
3,18,757,1
3,32,1534,1
3,13,2637,2
3,19,1041,1
3,14,1024,0
3,14,735,0
3,23,995,2
3,23,339,2
3,19,914,1
3,21,6619,1
3,15,1217,1
3,9,860,2
3,23,805,2
3,12,1151,2
3,34,848,3
3,31,1261,0
3,24,606,0
3,14,519,0
3,19,335,3
3,24,4298,1
3,20,1260,0
3,25,29,0
3,33,981,0
3,9,1082,2
3,29,864,1
3,20,1325,0
3,22,1389,2
5,24,188,0
3,37,1102,0
3,9,620,2
3,14,1118,0
3,14,346,0
3,20,1397,0
3,19,4337,0
3,19,1111,0
3,20,1032,0
3,12,870,1
3,21,166,1
3,20,500,3
3,24,824,0
3,19,159,0
3,32,1289,1
3,19,309,0
3,23,2226,2
3,12,540,2
3,14,878,0
3,13,2473,1
3,27,278,3
3,20,628,1
3,26,753,0
3,19,1010,1
3,13,757,1
3,19,364,0
3,27,1327,0
3,28,1329,1
3,22,103,0
5,28,1142,1
3,30,392,3
3,38,2199,3
3,37,530,1
3,53,353,2
3,32,1005,0
3,39,504,1
3,21,937,1
3,24,438,1
3,39,559,0
3,19,93,0
3,37,300,0
5,13,1925,0
3,32,1416,0
3,33,2582,1
3,37,808,0
3,21,8187,3
3,14,1169,0
3,20,607,0
3,21,2748,1
3,12,1114,1
3,22,966,0
3,14,1846,0
3,22,927,0
3,19,3279,0
3,19,1766,0
3,16,611,1
3,19,555,0
3,21,471,1
3,32,1261,1
3,33,1198,0
3,33,1078,0
3,33,702,0
3,36,1161,3
3,32,2163,0
3,20,1092,0
5,22,980,0
3,28,1457,1
3,33,323,0
3,22,1819,1
3,22,815,0
3,21,1941,1
3,20,663,0
3,23,531,2
3,8,956,0
3,35,265,3
3,32,656,1
3,37,1799,1
3,17,720,1
3,12,1929,2
3,32,6521,1
3,12,1185,2
3,25,1773,1
3,33,527,0
3,39,1239,3
3,38,266,3
3,24,4475,1
3,41,1921,1
3,14,3011,0
3,22,99,0
3,27,2431,1
5,23,1895,2
3,21,1699,1
3,21,711,0
3,14,965,0
3,23,648,2
3,14,4499,0
3,20,1422,1
3,27,793,1
3,33,433,0
3,27,1390,0
3,23,807,2
3,12,1226,0
5,38,907,0
3,23,420,2
3,9,826,2
3,33,687,0
3,27,1505,1
5,28,1447,0
3,16,2069,2
3,32,927,1
3,19,670,0
5,13,2380,0
3,23,1573,2
3,12,959,2
3,12,206,0
3,31,285,0
3,11,294,2
3,35,309,3
3,20,783,1
3,21,73,0
3,23,427,2
5,21,2915,1
3,23,1141,2
3,33,314,0
5,27,584,0
5,13,456,0
3,32,761,0
3,30,1124,1
3,23,1748,2
3,19,9440,1
5,14,177,0
3,12,218,0
3,14,570,0
3,33,2184,0
3,55,3409,1
3,23,507,2
3,37,1134,1
3,19,493,0
3,19,3547,1
3,33,343,0
3,16,988,3
3,19,451,0
3,37,694,0
3,19,869,0
3,20,598,0
5,25,5153,0
3,37,795,0
3,21,7504,3
3,32,624,1
3,33,755,1
3,23,396,2
3,23,340,2
3,22,365,1
3,12,568,2
3,23,1130,2
3,37,5357,1
3,23,352,2
3,28,957,1
3,14,968,0
3,14,491,0
5,13,6058,3
3,13,9116,1
3,9,4189,2
5,20,3010,0
5,8,809,0
3,13,541,0
3,25,460,0
3,41,653,1
5,33,3094,1
3,32,489,1
3,9,702,2
3,13,4355,1
3,37,1308,0
3,27,1911,1
3,33,486,0
3,20,273,0
3,17,1748,1
3,13,3317,2
3,21,1005,1
3,37,583,0
3,25,3560,1
3,9,3863,2
3,23,2745,2
5,20,171,0
3,17,771,1
5,12,1534,0
3,12,188,2
3,24,1496,1
3,9,775,2
3,20,1166,0
3,15,1110,0
3,20,898,0
3,14,684,0
3,18,1634,1
3,24,264,0
5,41,417,1
3,13,213,0
3,37,4611,3
3,33,92,0
3,27,445,0
3,17,3478,3
5,31,3265,3
3,28,650,1
3,13,448,1
3,23,634,2
3,20,1121,0
3,27,1895,0
3,9,2307,2
3,19,3040,3
3,32,2867,0
3,19,1030,1
3,20,2056,0
3,37,1080,0
3,33,445,0
3,37,529,1
3,21,1975,1
5,19,3305,0
3,24,3168,0
3,24,995,1
3,20,3099,1
3,19,1116,1
3,20,981,1
3,23,616,2
3,22,278,2
3,23,3047,2
3,23,5332,2
3,19,592,0
3,24,493,0
5,14,959,0
3,27,676,0
3,32,720,1
3,37,851,0
3,24,2389,1
3,20,707,0
3,28,270,1
3,13,802,3
3,9,597,2
5,31,436,2
3,14,853,0
3,13,1679,1
3,37,1574,1
3,24,1060,1
3,17,1445,3
3,35,611,0
3,19,9875,1
3,26,1206,0
3,27,956,1
3,23,1946,2
3,9,945,2
5,26,1050,0
3,9,694,2
3,19,1356,1
3,12,1718,0
5,23,165,2
3,36,1521,1
3,37,1237,1
3,20,1556,0
3,26,1345,1
3,14,8734,1
3,9,1658,2
3,14,2552,1
3,36,333,3
3,27,913,2
3,37,9537,1
3,30,1666,1
3,19,1702,3
3,21,737,3
3,20,181,0
3,13,462,0
3,23,970,2
3,13,9874,0
3,23,429,2
3,9,843,3
3,20,1329,1
3,13,600,1
3,23,2989,3
3,23,1590,3
3,34,1464,3
5,22,8514,0
3,33,620,0
3,19,673,0
3,23,595,1
3,26,475,0
3,33,1338,1
3,27,396,0
3,27,444,0
3,27,1571,1
3,23,1693,2
3,9,1346,2
3,24,940,1
5,32,2204,3
3,39,755,1
3,19,3297,1
3,9,1585,2
3,33,453,0
3,28,1308,1
3,13,2266,0
5,39,1411,1
3,20,499,0
3,36,3241,3
3,39,1450,1
3,32,3401,1
3,17,881,1
3,33,2109,1
3,26,2193,0
3,12,1009,2
3,23,1348,2
3,33,367,0
5,34,1177,3
3,21,167,3
3,19,455,0
3,32,580,1
5,27,4599,1
3,19,1769,0
3,23,512,2
3,21,490,0
3,27,502,3
3,12,632,2
3,12,1654,2
3,19,279,0
3,33,365,0
3,20,462,0
3,33,346,0
5,33,124,0
3,20,1726,0
3,33,1497,0
3,38,415,3
3,22,442,2
3,19,268,0
3,19,462,0
3,35,1331,3
3,18,952,1
5,20,4511,0
3,9,468,2
3,19,2260,0
3,39,771,1
3,21,585,0
3,13,392,1
3,14,5004,0
5,21,1806,1
3,14,1438,0
3,19,442,1
5,21,1574,1
3,32,914,1
3,32,28792,1
3,20,785,2
3,37,2048,1
3,32,1303,0
3,14,1071,0
3,14,845,1
3,21,645,1
3,28,4861,1
3,41,1748,2
3,20,754,0
3,28,1819,1
3,33,914,0
3,23,75,2
3,20,400,0
3,23,2280,2
3,23,546,2
3,27,1375,1
3,27,1104,1
5,13,118,0
3,20,1115,1
3,17,1010,1
3,21,5942,0
3,14,973,0
3,14,3271,0
3,24,1213,0
3,21,155,0
3,9,1657,2
3,19,454,2
3,12,342,1
3,22,2981,2
3,22,893,2
3,23,934,2
3,27,2025,0
3,33,970,1
3,29,646,3
3,14,1292,0
3,14,1889,0
3,37,2022,1
3,14,1485,0
3,38,395,3
3,36,1308,1
5,27,316,1
3,13,765,0
3,32,2185,1
3,13,4407,1
3,32,228,0
3,26,867,1
3,37,565,0
3,19,5008,0
3,14,1036,0
3,11,1214,2
3,21,872,1
3,36,2981,3
3,23,1258,2
3,33,276,0
3,13,1998,0
3,22,433,0
3,21,1665,1
3,20,470,1
3,27,352,1
3,32,944,0
3,20,1273,0
3,28,2523,1
3,35,765,0
3,19,783,3
3,29,5814,1
3,26,1161,1
3,33,699,0
3,24,850,0
3,17,582,3
5,27,361,1
3,14,1369,0
3,20,770,0
5,39,2135,1
3,21,1506,1
3,37,1067,1
3,36,1313,3
3,14,2001,0
3,14,1944,0
3,33,418,3
3,21,4269,1
3,19,2225,0
3,33,661,0
3,14,260,0
3,29,200,3
3,23,851,2
3,23,357,2
3,13,795,1
3,23,1065,3
3,14,912,0
3,39,556,1
3,12,2715,3
3,22,1392,2
5,33,1843,0
3,33,1025,0
3,28,886,1
3,38,437,3
3,14,1897,1
3,33,3696,1
3,30,5867,1
3,13,102,0
3,37,1585,1
3,21,3020,1
3,9,633,2
3,9,1992,2
3,27,409,1
3,23,368,2
3,33,861,0
3,19,807,1
3,13,527,3
5,23,499,2
5,23,755,2
3,33,448,0
3,21,482,3
3,20,952,0
5,13,515,0
3,21,2183,1
3,31,530,0
3,14,947,0
5,37,1276,1
3,9,1594,3
5,9,1922,2
3,31,441,0
3,24,1854,0
3,36,4062,3
3,25,750,3
3,37,1496,1
3,21,2674,1
3,23,272,2
3,24,1577,0
3,21,688,1
3,9,324,2
3,29,1078,0
3,26,1081,0
3,20,764,1
3,39,793,1
3,20,392,1
3,19,746,0
5,19,4546,1
3,27,1742,0
3,23,506,2
3,20,65,0
3,35,378,0
3,32,1529,0
3,23,800,2
3,37,762,0
3,9,1301,2
3,23,2035,2
3,24,5057,0
3,12,1007,0
3,24,425,0
3,9,881,2
3,23,216,2
3,13,1028,1
3,13,623,0
3,16,1085,3
3,19,961,0
3,37,1400,0
3,23,738,2
3,9,651,2
3,21,433,0
5,33,3365,0
3,20,1883,0
3,37,5257,1
3,12,645,2
3,13,838,0
3,20,749,3
5,32,364,0
5,24,680,0
3,24,912,3
3,9,755,2
3,24,940,1
3,16,449,3
3,20,676,1
3,36,1317,3
3,18,2025,1
3,13,1856,3
3,26,634,1
3,16,1543,3
3,12,1175,1
3,27,730,3
3,28,1995,1
3,19,942,0
3,19,1274,0
3,13,1126,1
3,13,566,0
3,24,2572,0
3,35,1482,0
3,40,805,1
3,33,1361,0
3,21,1713,1
3,9,1317,2
3,33,389,0
3,20,44,1
3,31,2659,3
3,37,5416,0
3,32,1203,0
3,37,8190,1
3,27,1287,1
3,13,763,1
5,9,768,2
5,30,1033,2
3,21,1476,1
3,20,866,0
3,21,510,0
3,13,4184,0
3,14,2702,0
3,33,310,0
3,20,1202,0
3,24,1221,1
3,37,873,3
3,37,555,1
3,23,1544,2
5,9,458,0
3,22,469,2
5,21,457,3
3,27,257,0
3,23,1141,3
3,12,839,2
3,14,809,1
3,24,1054,0
3,29,1400,2
3,13,630,1
5,29,3258,0
3,13,1577,0
3,24,661,0
3,20,458,0
3,31,1398,0
3,23,4511,2
3,23,773,2
3,37,1033,0
3,23,652,2
5,38,2687,0
3,27,1973,0
3,9,768,2
3,9,1534,2
3,36,604,3
3,19,2907,0
3,12,1586,0
3,19,1082,1
3,9,1291,3
3,34,1502,1
3,6,1254,2
3,29,651,3
3,9,497,2
3,38,893,3
3,23,328,2
3,23,515,2
3,32,511,1
3,21,669,0
3,36,1947,3
3,27,333,0
3,24,1446,0
3,27,1928,1
3,16,1061,1
3,12,507,2
3,29,1916,3
3,32,1172,1
5,13,343,0
3,24,1889,0
3,24,1272,1
3,23,643,2
3,35,997,3
5,24,343,1
3,14,872,0
3,20,1597,1
3,33,1726,3
3,12,1096,0
3,23,1506,2
5,13,5299,1
3,23,1633,2
3,26,2006,0
3,19,1054,0
3,8,744,0
3,37,2832,0
3,14,770,0
3,20,1016,1
3,24,1081,0
3,16,2335,1
3,14,1164,0
3,23,30,2
3,19,252,0
3,24,1600,3
3,20,1447,0
3,20,635,3
3,37,2061,0
3,14,598,0
5,13,905,0
5,23,1267,2
3,9,407,2
3,18,3314,1
3,23,2708,2
3,22,635,0
3,24,1986,0
3,40,3588,1
3,19,1768,1
5,22,2275,0
3,33,1134,0
3,20,1717,2
3,21,1445,1
5,38,414,3
3,13,1350,1
3,27,697,1
3,23,163,2
3,13,706,1
3,14,3495,0
3,21,1094,1
5,17,1513,3
3,20,1419,0
3,37,2100,0
3,21,332,3
3,34,722,3
3,23,1745,2
3,22,616,3
3,33,598,0
3,14,2056,0
3,20,1586,3
3,37,6553,1
5,21,1705,1
5,20,499,1
3,21,1269,1
3,20,900,0
3,33,7124,1
3,39,649,1
5,33,3005,0
3,27,4548,1
3,9,746,2
3,37,1837,1
5,23,1204,2
5,21,1353,1
3,33,873,0
3,37,2054,1
5,37,544,1
3,37,1338,1
3,23,2093,3
3,14,1013,0
3,32,1510,0
3,22,414,2
3,14,1048,0
3,18,2715,1
3,21,244,1
5,28,267,1
3,18,933,1
3,24,2666,0
3,12,2029,0
3,23,1098,2
3,22,865,1
3,34,537,3
3,24,1528,0
3,20,1203,0
3,20,547,0
3,19,775,3
3,14,216,3
5,12,172,0
3,23,5868,2
3,32,420,0
3,29,3870,1
3,33,1578,1
3,21,752,1
5,24,134,0
3,14,1113,0
5,32,4446,1
3,21,1834,1
3,20,1268,1
3,20,530,1
3,20,1292,0
3,27,1733,1
3,24,2935,1
3,24,1343,0
3,27,289,3
5,23,3775,2
3,23,444,2
3,13,1068,1
3,23,349,2
5,23,3329,2
3,37,1588,1
3,31,426,2
3,24,583,0
3,14,389,0
3,24,536,1
3,30,1215,1
5,17,5907,1
3,13,1866,1
3,13,458,0
3,31,2116,1
3,14,2654,0
3,14,1072,0
3,20,350,0
3,27,336,0
5,37,1341,1
3,21,792,1
3,24,169,3
3,37,1853,1
3,23,733,2
3,13,1094,1
3,14,951,0
3,27,556,1
3,26,2297,3
3,24,2518,0
3,14,1912,0
3,24,1111,0
3,19,1334,0
3,22,1184,0
5,26,210,3
3,34,148,1
3,28,1618,1
3,19,1887,1
3,19,1435,1
5,19,1282,3
5,38,1612,3
3,14,171,0
3,21,1328,0
3,20,2108,1
3,14,78,0
3,14,2148,0
3,21,2449,3
3,31,1553,1
3,33,305,0
3,23,331,2
3,34,5251,3
3,27,1136,0
3,14,635,0
3,27,700,1
3,27,2006,1
3,9,876,2
3,20,281,1
3,12,3243,1
5,21,811,3
3,22,464,0
3,33,338,0
3,14,3152,0
3,20,1821,3
3,22,750,0
3,24,1660,0
3,12,565,2
3,20,2774,1
3,19,421,0
3,9,796,2
3,9,1294,2
3,20,1827,1
5,33,317,1
3,34,2888,3
3,21,1268,1
3,20,2523,1
5,24,1913,0
5,24,1307,0
3,23,751,2
3,12,2405,2
3,9,3516,2
3,19,950,0
3,33,2041,3
3,14,1814,0
3,33,446,0
3,21,639,1
3,14,4798,0
3,20,1902,0
3,33,4054,0
3,20,1176,0
3,9,873,0
3,23,940,2
3,19,1880,1
3,21,1704,1
3,14,537,0
5,9,3104,1
3,32,5842,1
3,19,1254,1
3,20,1125,0
3,26,8633,1
3,35,461,0
5,19,1481,1
3,23,1209,0
3,19,1560,1
5,21,1211,0
3,32,424,1
3,21,1258,1
5,39,1096,1
3,14,1379,0
3,30,533,0
5,9,478,1
3,33,1395,1
3,31,2696,1
3,14,592,0
3,31,560,1
3,12,951,0
3,13,641,0
3,9,979,2
3,16,2376,0
3,36,1713,3
3,24,329,0
3,13,408,0
3,21,2469,1
3,27,1400,1
5,32,213,1
3,33,1148,0
3,35,1682,3
3,28,277,1
3,13,417,0
3,31,116,0
3,7,1970,3
3,9,3335,2
3,35,1928,3
3,21,2231,1
3,19,1081,0
3,19,213,0
5,29,1428,0
5,20,209,1
3,29,1061,0
3,9,1394,3
3,18,2328,1
3,21,1629,3
5,27,779,1
3,37,283,0
3,30,1774,1
3,20,1695,1
3,32,840,1
3,20,1768,1
3,33,452,0
3,33,1788,0
3,27,25807,2
3,22,2022,0
3,20,2795,0
3,33,600,0
3,23,481,0
3,20,3108,0
3,19,2032,1
3,31,878,3
3,37,2427,0
3,18,2289,1
3,22,1311,0
3,27,725,0
3,33,539,3
3,38,539,3
3,14,471,0
3,36,464,3
3,9,1211,2
3,38,417,1
3,37,588,0
3,21,1341,0
3,22,939,0
3,14,2514,0
3,24,2705,0
3,19,8486,3
3,21,395,3
3,6,90,2
3,17,2212,1
3,32,3818,1
3,33,1068,0
3,21,988,3
3,19,1509,0
3,24,1376,0
3,23,3285,3
3,33,628,0
5,33,1557,0
3,21,1383,3
3,22,2813,1
3,9,725,2
3,20,869,3
3,33,1747,0
3,14,1309,0
5,19,527,0
3,33,1217,0
3,26,107,3
3,32,1608,0
3,20,985,0
3,19,490,1
3,21,215,1
3,22,831,3
3,27,937,2
3,24,1195,0
3,26,903,3
3,24,554,0
3,20,708,0
5,33,1465,1
3,31,1238,3
3,33,2210,3
3,19,730,0
3,20,1250,0
3,17,1579,1
3,12,1265,2
3,16,1149,0
3,23,672,2
3,32,436,0
3,12,480,0
3,33,483,0
3,33,2838,0
3,29,1143,1
3,27,2342,0
3,12,896,2
3,33,490,0
3,37,1854,0
3,20,1681,0
5,20,720,0
3,16,1030,0
3,24,602,0
3,21,658,1
3,41,2787,1
3,12,3044,0
3,38,3411,0
3,21,778,0
3,22,3206,0
3,38,882,0
3,20,3446,0
3,27,842,3
3,37,258,0
3,12,925,0
5,20,411,1
3,13,639,0
3,28,1013,1
3,37,850,1
3,23,138,2
3,23,2628,3
3,20,676,1
3,23,862,2
3,26,1334,1
5,32,479,1
3,33,527,0
3,16,1048,2
3,23,577,3
3,27,626,0
3,25,247,2
3,25,1108,2
3,27,996,0
3,12,1459,2
3,14,1808,0
3,21,1805,3
3,37,1496,0
3,25,469,3
3,35,850,3
3,24,1480,1
3,20,769,1
3,31,450,3
3,33,256,0
3,21,723,1
3,20,2352,0
3,20,131,1
3,23,904,2
3,21,1641,3
3,37,554,0
3,30,2550,1
5,21,4500,1
3,35,492,3
3,14,372,0
3,35,311,3
3,35,238,3
3,26,5601,3
3,37,2239,1
3,20,1458,0
3,23,1932,2
3,13,418,0
3,31,408,0
3,9,1906,2
3,28,558,1
3,13,227,0
3,24,1429,1
3,24,555,0
3,18,1667,1
3,14,478,0
3,19,1284,1
3,14,1251,0
5,19,486,1
3,23,374,0
3,31,7653,1
3,16,119,3
3,23,164,2
3,19,133,0
3,12,406,2
3,27,1273,1
3,14,218,1
3,27,1116,1
5,24,1776,1
3,36,1769,3
3,37,4948,0
3,13,346,0
3,23,663,2
3,23,3625,1
3,14,1122,0
3,28,2919,1
3,19,897,1
3,33,1577,1
3,16,3141,0
3,38,820,0
3,24,349,0
3,23,614,2
3,14,1554,0
3,17,2634,1
3,14,723,0
3,21,1757,0
3,33,820,0
3,19,1079,1
5,18,2758,1
3,24,754,0
3,12,581,2
3,14,841,0
3,15,1140,2
3,9,833,2
3,23,3254,2
5,14,2722,0
3,24,550,0
3,20,467,0
3,13,3831,1
3,9,452,2
3,19,1093,0
3,23,917,2
5,14,586,0
3,28,1422,1
3,27,1589,3
3,22,1459,2
3,23,954,2
3,19,904,1
3,19,1327,1
3,23,1437,2
3,36,1294,1
3,21,413,0
3,30,2763,1
3,9,991,2
3,28,1689,3
3,27,482,0
3,12,1707,1
3,37,1229,0
3,23,208,2
3,14,627,0
3,19,417,0
3,24,561,0
5,19,1808,0
5,12,1030,0
3,13,281,1
5,27,562,0
3,19,2013,1
5,32,426,1
3,12,1347,2
3,24,468,1
3,15,738,3
3,35,369,0
3,33,735,1
5,24,5110,0
3,23,471,2
5,26,289,0
3,24,547,1
3,14,681,0
3,36,899,3
3,14,1697,0
3,23,1535,2
3,30,1421,2
3,23,559,2
3,28,1553,1
3,23,1536,2
3,21,1164,0
3,22,1290,1
5,26,1598,0
3,24,1987,0
3,36,736,3
3,19,475,1
3,9,197,2
3,20,2343,1
3,23,1077,2
3,33,522,1
3,24,639,1
3,33,1625,0
3,36,291,3
3,19,2686,1
3,23,3047,2
3,21,1896,0
3,23,1260,3
3,33,824,0
3,33,1573,1
3,21,264,0
3,20,4859,0
3,13,1148,0
3,19,2735,1
3,33,2915,0
3,21,3445,0
3,19,292,0
3,24,491,0
3,33,337,0
3,23,791,2
3,23,224,2
3,21,663,0
3,19,2337,1
3,14,1313,0
3,24,2061,1
3,28,265,1
3,28,2410,0
5,23,621,2
3,12,621,0
5,19,972,0
3,13,4358,1
3,19,2888,0
3,19,824,1
3,20,1323,0
3,24,2108,1
3,23,402,2
3,37,712,1
3,38,655,3
3,24,3448,0
3,33,415,3
3,33,1630,1
3,28,2073,1
3,11,2224,2
3,14,1231,0
3,20,778,0
3,37,553,1
3,14,4796,0
3,38,611,0
3,14,1351,2
3,15,877,3
3,24,531,0
3,33,787,0
3,36,968,1
3,21,750,3
3,14,1207,0
3,22,366,3
3,36,632,3
3,27,958,1
3,14,875,0
3,37,393,0
3,19,6865,0
3,20,946,1
3,18,1901,1
3,12,721,0
3,27,2586,1
5,33,990,0
3,20,2479,1
3,33,2222,0
3,30,1129,1
3,21,1221,0
3,27,2141,1
3,14,2435,0
3,14,844,0
3,9,2364,2
3,13,2060,0
3,28,1836,3
3,32,1352,1
3,24,1149,0
3,14,478,0
3,23,509,2
3,14,956,0
5,33,401,1
3,21,2012,1
3,36,1669,3
3,24,2685,0
3,33,1071,0
3,19,3625,3
3,18,1191,1
3,12,803,2
3,31,1285,3
5,23,1263,2
3,18,2411,1
3,24,1376,0
3,19,1557,1
3,24,1164,1
3,28,1402,1
3,14,857,0
3,38,964,3
3,31,1115,0
3,23,569,2
3,12,1453,2
5,33,2198,0
3,21,544,0
5,32,1028,1
3,32,3200,1
3,13,3610,0
3,19,978,1
3,27,303,0
3,9,2099,2
5,38,541,0
3,14,25,0
3,23,2315,2
3,21,932,1
3,16,600,3
3,27,1772,0
3,14,304,0
3,9,1440,2
3,33,79,0
3,38,1761,3
3,21,1892,1
3,19,63,3
3,9,252,2
3,31,1462,1
3,28,8957,1
3,12,463,2
3,31,713,0
3,20,702,0
3,24,528,1
3,12,858,0
3,24,10028,1
3,14,705,0
3,19,65,0
3,23,1040,2
3,31,1181,3
3,23,2527,2
3,13,1497,1
3,27,259,0
3,19,262,0
5,12,630,1
3,19,1149,0
5,33,547,0
3,14,1739,0
3,19,1033,3
3,27,917,1
3,21,1900,1
3,21,1457,3
3,22,1873,1
3,33,197,0
3,33,802,0
3,27,2740,0
3,23,2247,2
5,30,752,3
3,23,1045,1
3,29,1790,1
3,20,4389,1
3,13,1050,0
3,20,1358,3
3,17,1109,1
3,26,1470,3
3,20,839,0
3,14,2041,0
3,33,2396,1
3,29,381,3
3,33,428,0
3,33,2011,0
3,9,917,2
3,12,1280,2
3,28,703,1
3,23,119,2
3,33,721,3
3,21,1383,1
3,19,1312,0
3,28,903,1
3,27,845,0
3,20,2299,3
3,24,805,1
3,21,747,0
3,33,260,0
5,38,5875,1
3,37,994,0
3,18,2929,1
3,23,357,2
3,21,1532,1
3,20,223,0
3,37,1927,0
3,12,481,2
3,37,962,1
3,29,2327,0
3,13,1123,0
3,23,560,2
3,19,1328,0
3,24,1961,0
3,12,742,3
3,20,380,1
3,27,680,1
3,33,510,0
5,19,1232,1
3,12,1087,1
3,20,6307,0
5,38,625,3
3,20,472,1
3,24,25196,0
3,20,484,0
5,33,630,0
3,24,1110,0
5,33,703,0
3,14,1169,2
3,12,1472,2
3,14,1756,0
3,12,977,2
3,23,1386,2
3,27,730,0
3,14,1939,0
3,21,1116,1
3,21,3223,1
3,20,2831,0
3,23,913,2
3,20,470,0
3,14,390,0
3,18,629,1
3,32,3883,0
3,20,470,0
3,29,923,1
5,24,6278,1
3,20,2166,1
5,19,1051,0
5,24,301,0
3,12,475,1
3,23,561,2
5,13,405,0
3,19,1596,0
3,19,1079,0
3,23,1161,1
3,27,1117,1
3,20,2105,3
3,27,325,0
3,33,1539,0
3,19,1808,1
3,33,842,0
3,25,558,2
3,24,572,1
3,14,746,0
3,28,991,1
3,32,2212,1
5,12,942,0
3,23,472,2
3,20,619,0
3,24,1117,0
3,31,203,0
3,33,3629,1
3,23,1223,2
5,21,1967,1
3,23,2347,2
3,9,1089,2
3,35,1879,3
3,39,2098,1
3,27,1496,0
3,14,1565,0
3,14,679,0
3,35,276,3
3,33,580,1
3,21,549,1
3,21,674,0
3,33,388,0
3,22,568,0
3,19,329,0
3,27,4214,1
3,14,568,0
3,27,1317,1
3,14,4128,0
5,23,4981,2
3,23,433,2
3,19,7722,1
3,29,204,3
3,20,3323,1
3,9,3909,2
3,20,439,1
3,19,384,0
3,21,844,1
5,21,304,0
3,24,1207,0
3,37,3206,1
5,27,3495,1
3,27,192,3
3,23,184,2
3,23,3073,2
3,12,247,0
5,8,303,0
3,27,1331,1
3,21,2879,3
3,33,4730,1
3,24,399,1
3,53,637,2
3,28,7836,1
3,24,905,0
3,18,6795,1
3,23,2649,2
3,33,88,0
3,19,831,3
3,11,501,2
3,13,4826,2
3,27,8216,1
3,21,2472,3
3,23,3731,2
3,33,475,0
3,21,853,1
3,12,819,0
3,29,371,0
3,30,2664,1
3,23,838,2
3,28,3100,1
3,21,2495,1
3,37,499,0
3,33,479,0
3,19,3334,2
3,19,328,1
3,23,358,2
3,37,1136,1
3,21,2939,1
3,24,3931,1
3,20,1074,1
3,32,159,0
3,33,736,0
3,19,816,1
3,23,641,2
3,20,5481,1
3,31,2929,0
3,20,757,0
3,38,4409,0
5,37,1648,0
3,37,747,1
3,25,127,0
3,33,133,1
3,20,1708,1
3,32,153,1
3,33,225,0
3,24,233,0
3,27,839,1
3,20,626,1
3,24,197,0
3,17,5745,1
3,24,3598,1
3,23,464,2
3,24,887,1
5,21,794,2
3,33,4075,1
3,14,295,0
3,31,1394,3
3,27,338,1
3,20,4544,1
3,13,292,1
3,12,384,3
3,19,372,0
3,20,178,2
5,19,5087,1
3,14,723,1
3,13,203,0
3,21,464,1
3,23,49,2
3,37,4682,1
3,24,499,0
3,37,816,0
3,32,3519,1
3,21,1419,1
3,13,290,0
3,19,2415,0
5,28,480,1
3,32,269,0
3,23,957,1
3,33,263,0
3,33,471,1
3,23,5271,2
3,9,584,2
3,12,1067,2
3,9,974,2
3,27,836,1
3,24,17751,0
3,24,592,1
3,29,2179,3
5,33,323,0
3,25,1130,1
3,20,3786,1
3,23,1144,2
5,33,656,0
3,19,507,1
3,34,3113,3
3,24,4217,1
3,23,278,2
3,33,168,3
3,37,465,1
3,14,2847,0
3,24,539,0
3,22,1089,1
3,19,952,0
3,20,1654,0
3,21,753,0
3,9,525,2
3,33,774,0
3,22,487,1
3,23,665,2
3,23,4011,2
3,14,283,0
3,13,1193,0
3,19,1013,0
3,32,1074,1
3,21,978,3
3,23,833,2
3,24,807,1
3,32,1665,1
3,27,1211,1
5,33,2420,0
3,37,2413,1
3,37,775,0
3,33,455,0
3,33,352,0
3,21,2994,3
3,13,445,0
3,14,1482,0
3,30,2074,1
3,12,477,2
5,20,2749,1
3,20,1083,0
3,33,746,0
3,23,1643,2
3,12,1712,2
3,46,1237,2
3,24,198,1
3,33,1351,0
5,33,5706,0
3,7,159,3
3,12,736,2
3,29,3020,1
3,9,722,2
3,20,1322,3
3,28,2668,0
5,19,19224,1
3,27,923,1
3,37,8437,1
3,14,726,2
3,13,332,1
3,9,641,2
3,38,1512,1
3,23,198,2
3,13,2596,0
3,23,149,2
3,14,1578,0
3,21,460,3
3,20,1376,0
3,24,1287,1
3,31,950,3
3,39,2242,1
3,12,653,0
3,27,242,3
3,30,1126,3
5,31,878,3
3,10,4742,1
3,21,8700,1
3,23,223,3
3,20,739,1
3,37,2374,0
3,20,1227,1
3,14,719,0
3,13,672,2
3,18,581,1
3,20,2145,0
3,33,576,3
3,19,2132,0
3,24,1547,0
3,22,2064,0
3,37,1069,0
3,19,599,0
3,31,733,3
3,12,1873,1
